X,Y,ID,
-2.46581350535548,54.1908926917955,,
-2.46426583786129,54.1909266262115,,
-2.4652316851959,54.1917332235035,,
-2.46391765627295,54.1935155248982,,
-2.46355849,54.191805055,,
-2.46471566207208,54.1927546423113,,
-2.51825948590355,54.2161973541814,,
-2.51867454404456,54.2162286824303,,
-2.52326355035343,54.2147417283663,,
-2.52229822715906,54.2147527345,,
-2.51985127492502,54.2122180100287,,
-2.51920368007435,54.2131492375,,
-2.51908239606677,54.2130580276523,,
-2.519287352167,54.2127716681512,,
-2.52004635418544,54.2127644040591,,
-2.51925771908701,54.2129614745278,,
-2.51938460243881,54.2132778746558,,
-2.51981613442652,54.2132248067685,,
-2.51974318276292,54.21206751655,,
-2.5198955472009,54.21265057945,,
-2.5192896367847,54.2116674751849,,
-2.48567805162141,54.1826716982823,,
-2.476606848932,54.1873160348863,,
-2.48615281658688,54.1841950666455,,
-2.48652230659029,54.187345407553,,
-2.48556620581064,54.1871595697192,,
-2.48570527651568,54.1871798561696,,
-2.48567172829008,54.1871095722716,,
-2.47637539744674,54.1850395579515,,
-2.47977867711138,54.179822528946,,
-2.4797251531899,54.1798155486854,,
-2.47950150471582,54.1798477766047,,
-2.48028769064176,54.1867661944444,,
-2.48216048921116,54.1879313165825,,
-2.4822491408515,54.1879311860252,,
-2.48222775191597,54.1879673770397,,
-2.48226891020476,54.1880131477456,,
-2.48214061100564,54.1878852768084,,
-2.48199316814182,54.1877527441856,,
-2.48199308871828,54.1877527447126,,
-2.48198422272517,54.1877588622001,,
-2.48763166506192,54.183881475597,,
-2.48779700061458,54.184051149376,,
-2.48755871107775,54.183817769717,,
-2.48737382093523,54.183650411628,,
-2.48745614749539,54.1837031388396,,
-2.48731450986204,54.183643301806,,
-2.48728402012977,54.1836179667725,,
-2.48725079061804,54.183623090132,,
-2.48726903448093,54.1836215598302,,
-2.48267215594176,54.1801096585,,
-2.48240157758109,54.1801725740649,,
-2.48401083498648,54.1877136504,,
-2.48274123258384,54.1875704399992,,
-2.48288854216953,54.1876039054626,,
-2.48293644835658,54.1876410029,,
-2.4828743868067,54.1876124000383,,
-2.48840447676055,54.1864956509929,,
-2.48835248474575,54.1864374431516,,
-2.48891509366249,54.1861478858788,,
-2.48873479820789,54.1858799048352,,
-2.48851266483799,54.1865073657157,,
-2.48890391668729,54.1865237197597,,
-2.48875212166936,54.186605604991,,
-2.49061349050959,54.1858845430633,,
-2.48291480247829,54.1815263000283,,
-2.48364527636529,54.1819045386772,,
-2.4838077917812,54.1822793179427,,
-2.48721190922485,54.1837351954772,,
-2.48662090024767,54.1835214717,,
-2.48782449910808,54.184073526789,,
-2.48747730797708,54.184061119,,
-2.48960878493211,54.1856888077407,,
-2.4902708223688,54.1857350799319,,
-2.49007533679373,54.1856381705563,,
-2.49118683012735,54.186041263965,,
-2.48997965764375,54.1856805517371,,
-2.49087155299015,54.185948237887,,
-2.49051985472884,54.1858247549698,,
-2.48843328640833,54.1845875508479,,
-2.48737476682897,54.1847988631571,,
-2.48939317365669,54.1852181360364,,
-2.48848056370889,54.1854839608798,,
-2.48806677756289,54.1859281430002,,
-2.48852574200653,54.18501965945,,
-2.48822226491252,54.1856864380727,,
-2.48894648479906,54.1862574142928,,
-2.487199607316,54.1866861456061,,
-2.48888235937881,54.1864473129,,
-2.48882186793738,54.1863376402,,
-2.49325509403541,54.1870097381395,,
-2.49125113674384,54.1860135834553,,
-2.49440464951028,54.1870329510029,,
-2.4954547225893,54.1861081037205,,
-2.49424293984578,54.1863157873504,,
-2.4944137460883,54.1863296185867,,
-2.49503826733596,54.1862834693236,,
-2.49514132499999,54.1862072,,
-2.49420089869858,54.1870497665601,,
-2.49747461914202,54.1861929702185,,
-2.49703203530223,54.1865872562139,,
-2.49426127935546,54.1866927855787,,
-2.4971005337734,54.1866166126576,,
-2.49814648350643,54.1869559764735,,
-2.4991562858067,54.1865750614444,,
-2.49673347098445,54.1864878909,,
-2.50062940956538,54.1869754966164,,
-2.49300336828547,54.1862077400844,,
-2.49243121548159,54.1860128594635,,
-2.49432785996297,54.1871314584,,
-2.49125105618894,54.1860721848444,,
-2.49260256106275,54.186159127956,,
-2.49273602391915,54.1866097542115,,
-2.49363725221738,54.1869050276336,,
-2.49276116827975,54.1870940044479,,
-2.49314151388822,54.1870068715952,,
-2.49313759784333,54.1870401834256,,
-2.4935592794138,54.1870440286857,,
-2.49216521108786,54.18823361052,,
-2.49259439900395,54.1880376215453,,
-2.49272675511766,54.18815189865,,
-2.4917218256415,54.1880928563516,,
-2.4923647064712,54.1880647932515,,
-2.4913590220549,54.1880984508838,,
-2.49177976084607,54.18787301285,,
-2.49147526012084,54.1880849844958,,
-2.4917124722209,54.188045030658,,
-2.49156649965312,54.1882137161883,,
-2.49171209478047,54.1884472715302,,
-2.49202137184739,54.1883654672917,,
-2.49228837586604,54.1884838571992,,
-2.49233405890556,54.1886606880916,,
-2.49168382888994,54.1884886437428,,
-2.49231975087712,54.1884394098965,,
-2.49206479642685,54.1883875060842,,
-2.51181315463207,54.1999623679677,,
-2.50318779783397,54.1924792941564,,
-2.50321530416429,54.192475397243,,
-2.50312259129526,54.192404574381,,
-2.50278338083524,54.1923354676849,,
-2.50283472494642,54.1923238990174,,
-2.5028110319768,54.1923004505785,,
-2.50289093978885,54.1921985190822,,
-2.50282832924917,54.1922898384686,,
-2.50291708192047,54.1922681435902,,
-2.50299565018241,54.192304368386,,
-2.50294046942849,54.1922615692221,,
-2.50290214386442,54.1923232874843,,
-2.50318888090419,54.1923209499552,,
-2.50319420441248,54.1923171035896,,
-2.5030596232425,54.192280816963,,
-2.50082856610091,54.1887103150546,,
-2.5017486615943,54.1882702335937,,
-2.49888118410321,54.1896125061696,,
-2.49988733982313,54.1893813965993,,
-2.49875850597485,54.1896693340121,,
-2.49830086360201,54.1895083315076,,
-2.49858677927887,54.1896513384475,,
-2.4995016672426,54.189238016834,,
-2.49970145778625,54.1893354413136,,
-2.49968616293256,54.189249079576,,
-2.5008837971989,54.1887216073697,,
-2.5018468546533,54.18839373675,,
-2.50148598586585,54.187386766115,,
-2.5016871966442,54.1876465065701,,
-2.50146047561207,54.1881453229316,,
-2.50086001781627,54.188427924057,,
-2.50225329564629,54.18832601245,,
-2.50456896719973,54.1914972645336,,
-2.50177142160957,54.189203476215,,
-2.50227547670778,54.1894133094755,,
-2.50225696050521,54.1906282118233,,
-2.50082700282005,54.1902221546924,,
-2.50132269011937,54.1904524344231,,
-2.50384662116636,54.1920265213647,,
-2.50101443871677,54.1879863861313,,
-2.50204726374903,54.1885704002505,,
-2.50157069735267,54.1882559564262,,
-2.50135575797653,54.1884576211442,,
-2.50239322102411,54.1887008891018,,
-2.50188219585305,54.18853006595,,
-2.50343627759503,54.1924178368475,,
-2.50361172363764,54.1923647330562,,
-2.5035394183457,54.1923757143274,,
-2.50358204169881,54.1923581237944,,
-2.50603994631178,54.192334366075,,
-2.50665123611013,54.1925218024455,,
-2.50616801336095,54.1929700362282,,
-2.50612209010246,54.1928812027621,,
-2.5060934166428,54.1929991479943,,
-2.50641270113681,54.1928989069212,,
-2.50663917970428,54.19242107885,,
-2.50639714828937,54.192550871282,,
-2.50582369646645,54.19258881885,,
-2.50518385663002,54.1923747631301,,
-2.50450494694943,54.1930589885336,,
-2.50453061196217,54.1925552921226,,
-2.50452823065342,54.1926232729718,,
-2.50549049521524,54.1924220814657,,
-2.50553621911897,54.1920818843101,,
-2.50687558162427,54.1924779648841,,
-2.50689694109162,54.1927257241069,,
-2.50455508469784,54.1928500599,,
-2.50417553689549,54.1926304657333,,
-2.50423715043042,54.19249003645,,
-2.5065803306579,54.1925370782451,,
-2.50532225439171,54.1923592437165,,
-2.50506054946499,54.1926662347747,,
-2.50562904242685,54.1921309960464,,
-2.50192862916551,54.1908158107897,,
-2.50202490914529,54.1903895549441,,
-2.50264911471501,54.1897105243727,,
-2.50276633820876,54.1890785355841,,
-2.49663328086248,54.18476145775,,
-2.49693176966835,54.1852490290747,,
-2.49684268341988,54.1851513331465,,
-2.49628524203758,54.1855874008367,,
-2.49549795447047,54.18578002545,,
-2.49532895363341,54.1859104924544,,
-2.49541887739303,54.1860455496206,,
-2.49570617827824,54.18580454415,,
-2.50916401082439,54.194081811002,,
-2.50885027285287,54.1940958175813,,
-2.5088704093354,54.1942330067397,,
-2.50881439009589,54.1941611810594,,
-2.50917309057957,54.1941045927591,,
-2.50846893744633,54.1941518281827,,
-2.50701053231595,54.1937036617266,,
-2.50694912144094,54.1937146358698,,
-2.50783454369425,54.193991348436,,
-2.50790314917604,54.1939670863851,,
-2.50788711024176,54.193805067525,,
-2.50794247087864,54.1939748813703,,
-2.50819739489502,54.194125933778,,
-2.50734383409942,54.1941166874442,,
-2.50813739410322,54.1942528003423,,
-2.50769731298547,54.194015022978,,
-2.50592256533987,54.1940781123896,,
-2.50595620383192,54.1939641766046,,
-2.50614686459814,54.1937316899188,,
-2.5058850192683,54.1937932176591,,
-2.50636483276541,54.1938708255813,,
-2.50687015016983,54.1937862040088,,
-2.50696517349393,54.193831400163,,
-2.50685241983969,54.1938396706713,,
-2.50652242183939,54.193813815856,,
-2.50658512240888,54.1937418297701,,
-2.50634228421751,54.1939213325909,,
-2.50601595710427,54.1939901295997,,
-2.50598714970894,54.1940089209256,,
-2.50608413494791,54.1940337565656,,
-2.50594351907449,54.1940672736887,,
-2.50602191699741,54.1939261795855,,
-2.50613060415802,54.1937865984497,,
-2.50633193444279,54.1938313339298,,
-2.50615943545742,54.1938731056729,,
-2.50634263536654,54.1938305484343,,
-2.5071641965594,54.1936347315404,,
-2.506992333811,54.1935470574539,,
-2.50490438018083,54.1970307835341,,
-2.50478622384761,54.1969261691466,,
-2.50679026389869,54.1970706607346,,
-2.50687517147504,54.1969828296352,,
-2.50654296794553,54.1967857165745,,
-2.5063758412952,54.1968955332389,,
-2.50485713837057,54.1969838960257,,
-2.50689928489193,54.1965849091106,,
-2.50707819819112,54.1963356223579,,
-2.50703659242706,54.1963562788572,,
-2.50700449690589,54.1963878471548,,
-2.506940983068,54.1965884616059,,
-2.50707279782346,54.1965931387025,,
-2.50656091279667,54.1963631523805,,
-2.5069252287481,54.1965959757644,,
-2.50689946345071,54.1966187411749,,
-2.50678194943751,54.19653344235,,
-2.50623686241843,54.1961263352383,,
-2.50589765183561,54.1948220184159,,
-2.50644479059314,54.19488290125,,
-2.50674087345791,54.1947916945181,,
-2.50636826649467,54.19486557565,,
-2.50620854574492,54.1950227517521,,
-2.50681486351883,54.1949900509131,,
-2.50609220755419,54.1948968079,,
-2.50637935539244,54.1948212699895,,
-2.50600557456462,54.1948218273089,,
-2.50577157176599,54.1948300413136,,
-2.50997460930178,54.2080040822576,,
-2.51562115335692,54.2144451880204,,
-2.51561248401012,54.214440543314,,
-2.51565350907003,54.2144822008589,,
-2.51394531108755,54.2109454438609,,
-2.51379749136165,54.2108659245912,,
-2.51391502213248,54.2107075445264,,
-2.51384256931301,54.210544313643,,
-2.51386366839989,54.2103995947879,,
-2.51392186927084,54.2103425584872,,
-2.51382536135905,54.2102976303965,,
-2.51381821926836,54.2103598667546,,
-2.51370362945136,54.2103714533955,,
-2.51361747571141,54.2103285212646,,
-2.5135019894421,54.2102549849888,,
-2.51337497090827,54.2101307669,,
-2.51346815500563,54.21014251455,,
-2.51347443205583,54.2100301593641,,
-2.51346784291131,54.2099094438892,,
-2.51345740948409,54.2098432987523,,
-2.51351494154088,54.2097607791158,,
-2.51349147736705,54.2096716398478,,
-2.51331638637048,54.2095152939463,,
-2.5143994398032,54.20815705455,,
-2.51444265392721,54.2082089590094,,
-2.51418333543668,54.208228392474,,
-2.5162289352422,54.2072282471361,,
-2.51558021556879,54.2074445796276,,
-2.50388119882645,54.20655814345,,
-2.50540191340685,54.20675799999,,
-2.51330572053566,54.2058925351,,
-2.50986183493727,54.2073655806336,,
-2.50836259181261,54.2069021223343,,
-2.51209487323834,54.2062614761,,
-2.51033540828751,54.2070305652139,,
-2.50899889579534,54.2069532319792,,
-2.50552725739383,54.2058561391971,,
-2.50810647327453,54.2082730693486,,
-2.50789862345076,54.2091339071534,,
-2.50853928815649,54.2083984833881,,
-2.50796569016882,54.2086190382844,,
-2.51137339730407,54.20707334815,,
-2.51257098019824,54.2072364254,,
-2.51191429509496,54.2071577101286,,
-2.50907112934863,54.2048005771972,,
-2.50804537475,54.20490785475,,
-2.50995976304637,54.2056326500233,,
-2.50952687823848,54.2051441749827,,
-2.5091306898708,54.204677369319,,
-2.50657842268314,54.2053238928952,,
-2.50737407279657,54.2046297172016,,
-2.50830095361982,54.2047199063432,,
-2.50791962209694,54.2048722696897,,
-2.50709937716423,54.205029520459,,
-2.5093303928589,54.20416454075,,
-2.5087018095346,54.2043648808625,,
-2.50874378986213,54.2046420294472,,
-2.51084414055484,54.2051136747,,
-2.50757901010487,54.2001342875,,
-2.50808175862488,54.2005164837632,,
-2.50877958028632,54.2009928310554,,
-2.50832555128149,54.2011893932406,,
-2.50658833919792,54.2003722792079,,
-2.5061738468966,54.2002505432479,,
-2.50706107432458,54.2002060878615,,
-2.50709083424584,54.2005060865192,,
-2.50660854312933,54.2003495848516,,
-2.50776281220811,54.200509283466,,
-2.50681187887593,54.200333335663,,
-2.50714159002855,54.1997154999712,,
-2.50655560096562,54.1994724641,,
-2.50681490932394,54.19987728115,,
-2.5055223093395,54.1996090064,,
-2.50565019132447,54.1998347861303,,
-2.50573126126777,54.1998674634545,,
-2.50541456201622,54.2000024047454,,
-2.51106368354552,54.1986372400629,,
-2.51124336438471,54.198539084614,,
-2.51393929126235,54.2000076407327,,
-2.51345202792335,54.2002382010622,,
-2.50953384103956,54.1996161946908,,
-2.51100160273765,54.2004014345514,,
-2.51097047039184,54.2004111479373,,
-2.50887975829674,54.1964599620645,,
-2.50915520869041,54.1964504736737,,
-2.51128387069725,54.1992517385613,,
-2.51111352861352,54.1992554999387,,
-2.51099654196804,54.1992447640253,,
-2.51062022639594,54.1992248616356,,
-2.51041420144294,54.1991949596782,,
-2.50917894025506,54.1966949257677,,
-2.50933678921388,54.1966301131202,,
-2.50836845076832,54.1968625583012,,
-2.50891527207124,54.1967105181808,,
-2.50934632364248,54.1966291348226,,
-2.50937111788962,54.1963263879587,,
-2.51185855099623,54.2009975813312,,
-2.51286829272132,54.20119109815,,
-2.51217867387768,54.2012396996,,
-2.5124507249937,54.2010939954485,,
-2.51152917454545,54.2005825138813,,
-2.51201975123656,54.200309738129,,
-2.50992076285525,54.20073916365,,
-2.51043988469084,54.2007510795959,,
-2.51026259620699,54.2004567164923,,
-2.51101338331391,54.2010007975426,,
-2.51061832168187,54.2008130038372,,
-2.51034510020233,54.2005891259362,,
-2.51017121648241,54.2005079304517,,
-2.51204049361364,54.2010892395754,,
-2.51252931847533,54.2011203015573,,
-2.51278924314572,54.2008098305284,,
-2.50923632571324,54.1989282206013,,
-2.5083693293184,54.1958542436013,,
-2.50887829766133,54.1961267677185,,
-2.50991956525662,54.1974949649324,,
-2.51113224093418,54.2004526681,,
-2.51006119978134,54.1993424502522,,
-2.51653781594063,54.2007345245695,,
-2.5162205358114,54.201153635941,,
-2.5113267577746,54.1983323640961,,
-2.51259472244391,54.1974479624,,
-2.51248257989781,54.1974738717007,,
-2.51265161774754,54.1969362910438,,
-2.51272476105371,54.19697836825,,
-2.51205827647504,54.1984700698216,,
-2.51237937307777,54.1983143215776,,
-2.51205344701139,54.1982650987444,,
-2.51227528423274,54.1981532676004,,
-2.5117382410014,54.1979949665581,,
-2.51289277741647,54.1975051765008,,
-2.51072071380127,54.1964299422088,,
-2.51387758499652,54.2016264468744,,
-2.51653437135236,54.199716018473,,
-2.51636099168012,54.1995956425713,,
-2.51602024164224,54.1998294067593,,
-2.51599386045715,54.1998766879889,,
-2.51608969024697,54.2001057056709,,
-2.51456634950782,54.2004771402142,,
-2.50996730963162,54.2000123643218,,
-2.50731126294046,54.1984216272714,,
-2.50733654812122,54.1984893990117,,
-2.50735158739436,54.198216895027,,
-2.50745646407043,54.1984958252165,,
-2.50769640512142,54.1980919263578,,
-2.50779132544882,54.198370895614,,
-2.50866401261901,54.198108837193,,
-2.51118065637936,54.1998676695893,,
-2.51233010795891,54.19942699525,,
-2.51174580402472,54.1994850747928,,
-2.51166924346106,54.1996938509886,,
-2.51220218104155,54.1994480186652,,
-2.5103284102361,54.2155157347,,
-2.51756190311019,54.2169323534343,,
-2.50852169086402,54.2185030872006,,
-2.50844328323726,54.2184475231985,,
-2.50815285964174,54.2183632210861,,
-2.50753467084623,54.2177737282823,,
-2.50780256353645,54.2180263837285,,
-2.45911246052764,54.1823371024975,,
-2.46125267413555,54.1808555541372,,
-2.46120927897804,54.1809951325637,,
-2.46119505457945,54.1809532550725,,
-2.46122214641582,54.1810635228293,,
-2.46111002827204,54.181166539933,,
-2.46052353794629,54.181554176417,,
-2.4540691381286,54.1852734053381,,
-2.45310722840821,54.1849389664228,,
-2.4529218802191,54.1846127645885,,
-2.45295079895194,54.1847534326079,,
-2.4528802916487,54.184339054222,,
-2.41552917983999,54.1543082694302,,
-2.41547343898959,54.1543757204629,,
-2.41534309676539,54.1544517791394,,
-2.41529454122155,54.1544956915314,,
-2.41532042908845,54.1545503823928,,
-2.41529569765259,54.1545307817449,,
-2.41534876568825,54.1545329449701,,
-2.41538396427409,54.1544885087861,,
-2.4153460319369,54.1545030716203,,
-2.41526378926501,54.1545372868686,,
-2.41535401611088,54.1547928598757,,
-2.41533037484578,54.1547464550021,,
-2.41524503945271,54.1547030354694,,
-2.41519505235624,54.1546450605778,,
-2.41541060595147,54.1544199870768,,
-2.41540592261637,54.1542938389206,,
-2.41540431757437,54.1543381937551,,
-2.41538660463194,54.1543468744698,,
-2.41850706970618,54.1477709528253,,
-2.41845890364157,54.1478152215771,,
-2.41841779123009,54.147748962288,,
-2.41836812908203,54.1476976681676,,
-2.41842370216245,54.1477513192047,,
-2.41814749795222,54.1477871381691,,
-2.43770908375695,54.1551464615955,,
-2.44360326625946,54.1580286451421,,
-2.4442422314727,54.1580832407957,,
-2.44553465954243,54.1584163841013,,
-2.44685103408192,54.1589835705,,
-2.44712067229942,54.1589967678623,,
-2.41264133360499,54.1467068231863,,
-2.4132036136805,54.1467792399085,,
-2.41319353086421,54.1467524174325,,
-2.41316177815924,54.146869189393,,
-2.41322257456966,54.1469671372618,,
-2.41274950293741,54.1465771100319,,
-2.41287637338022,54.146658007494,,
-2.41310992208252,54.1469067656911,,
-2.41297526650163,54.1466999483846,,
-2.41289782101668,54.1466719751645,,
-2.41315334391218,54.1467910778571,,
-2.41319961480253,54.1468774215,,
-2.41270642851997,54.1468080594636,,
-2.41265334054776,54.1468836568472,,
-2.4127404495279,54.1468637108466,,
-2.41281073380951,54.146656367744,,
-2.37542477917577,54.1478633720612,,
-2.3754256824306,54.147841224398,,
-2.37526632146632,54.1477861853838,,
-2.37518007273345,54.1477760658536,,
-2.37497950943879,54.1478193460535,,
-2.37455097248515,54.1477408445967,,
-2.37440300295849,54.1477127525264,,
-2.37445452159139,54.1477663509045,,
-2.37465357473027,54.1479020582469,,
-2.38811606304879,54.1263281078509,,
-2.38765429346383,54.1259174399786,,
-2.38734964370552,54.1255478044,,
-2.4512562,54.21046497,,
-2.451242705,54.21047232,,
-2.451211405,54.21049782,,
-2.4512162,54.210511555,,
-2.45120268499999,54.21051944,,
-2.45119495,54.210530025,,
-2.45118449,54.21054221,,
-2.45119695500001,54.2105505,,
-2.45118444,54.2105512,,
-2.451163765,54.210559955,,
-2.451104765,54.210575235,,
-2.451077605,54.2105779,,
-2.450987075,54.21062325,,
-2.450897235,54.21066268,,
-2.450862975,54.21067563,,
-2.45077684,54.210761605,,
-2.45069392500001,54.210808185,,
-2.45300233,54.206720445,,
-2.453199925,54.20660813,,
-2.452969845,54.206661255,,
-2.45308597499999,54.20659789,,
-2.453386895,54.206629645,,
-2.45325439,54.20658452,,
-2.45331409,54.20659544,,
-2.45349409500001,54.206682675,,
-2.45371156499999,54.206741245,,
-2.45371187,54.206756895,,
-2.45370502,54.2067881,,
-2.4536889,54.20679491,,
-2.45362449,54.206769085,,
-2.4535868,54.206752875,,
-2.453543595,54.206703485,,
-2.45336257,54.206617485,,
-2.453215435,54.206594125,,
-2.45311602,54.206663195,,
-2.468862115,54.19236362,,
-2.468831355,54.192359095,,
-2.46882589,54.19235981,,
-2.468810395,54.19236524,,
-2.46879195,54.19238005,,
-2.4687865,54.19239275,,
-2.46877076499999,54.192396915,,
-2.46877545,54.192434265,,
-2.46873849,54.19242708,,
-2.468678055,54.19244005,,
-2.468659585,54.192450685,,
-2.468622255,54.19244221,,
-2.4685112,54.192414695,,
-2.468469645,54.192451725,,
-2.46839094,54.19241151,,
-2.46839114,54.19241054,,
-2.46836998,54.1924502,,
-2.46833529,54.19248716,,
-2.468345825,54.192502175,,
-2.46838873,54.192551905,,
-2.46833531,54.19258122,,
-2.468307755,54.19260663,,
-2.46829101,54.192609205,,
-2.46828745,54.19261664,,
-2.46825373,54.192634585,,
-2.46824827,54.192653675,,
-2.468192805,54.192726655,,
-2.46819388,54.192739075,,
-2.468178905,54.19274114,,
-2.468175045,54.19275936,,
-2.46812766,54.192803675,,
-2.46812450500001,54.192825025,,
-2.46809752,54.19283279,,
-2.468085235,54.19286014,,
-2.46808012,54.19286098,,
-2.468052485,54.192909365,,
-2.46803603,54.192948735,,
-2.46800898,54.19302003,,
-2.467996925,54.19304829,,
-2.467950745,54.193089235,,
-2.46794323499999,54.193107665,,
-2.46792361500001,54.19311025,,
-2.46792795,54.19315403,,
-2.46790864,54.193172185,,
-2.4678884,54.193230345,,
-2.467886775,54.193246245,,
-2.46784163500001,54.193306065,,
-2.467813415,54.193343495,,
-2.46775654500001,54.193348,,
-2.467718055,54.193432425,,
-2.46769267499999,54.19346137,,
-2.46767682500001,54.193480675,,
-2.46766548,54.193489995,,
-2.455253735,54.206233555,,
-2.45529067,54.206219945,,
-2.455308775,54.206210285,,
-2.455325425,54.206203815,,
-2.45535628,54.206185705,,
-2.45523843500001,54.206261025,,
-2.45525608,54.20623428,,
-2.455238245,54.20626111,,
-2.455205815,54.20627154,,
-2.45527089,54.206242976168,,
-2.4552802,54.206238915,,
-2.455258295,54.20624921,,
-2.45525816,54.206284636168,,
-2.45527234,54.20628182,,
-2.45525816,54.206284636168,,
-2.4552566699999,54.20627274,,
-2.455273265,54.20623714,,
-2.45527235,54.206250516168,,
-2.45536905,54.206402395,,
-2.455397835,54.206377015,,
-2.45541389499998,54.20635766,,
-2.455425765,54.206335365,,
-2.45539356,54.20631178,,
-2.455361,54.206292425,,
-2.45535081499999,54.20626602,,
-2.455316375,54.2062607,,
-2.45529029,54.20627077,,
-2.4552642,54.20628099,,
-2.45539015,54.206576226168,,
-2.45538478,54.2065729,,
-2.45536967500003,54.20655302,,
-2.455375705,54.206544205,,
-2.45539227500001,54.20651665,,
-2.455356575,54.206516265,,
-2.45534386,54.206504345,,
-2.45536399,54.20648826,,
-2.455357715,54.20648276,,
-2.45533963,54.20647339,,
-2.45534432,54.206453975,,
-2.45535106,54.206443495,,
-2.455348685,54.206432235,,
-2.45535185,54.206421335,,
-2.45536839499999,54.20640223,,
-2.455412035,54.206635165,,
-2.455408495,54.206621725,,
-2.45538821,54.206601375,,
-2.4553937,54.206585975,,
-2.45538298,54.206576615,,
-2.45541587,54.206633915,,
-2.45542694,54.206650605,,
-2.455428225,54.206654415,,
-2.45554556,54.206667505,,
-2.455519635,54.20667938,,
-2.455485375,54.2066763,,
-2.455466585,54.20667006,,
-2.45544604,54.206666255,,
-2.45542591,54.206649635,,
-2.455426005,54.206644055,,
-2.45541337,54.20663406,,
-2.4765455,54.18728579,,
-2.476580315,54.18730308,,
-2.47663225,54.187327175,,
-2.47667195,54.18734441,,
-2.46316151,54.200252325,,
-2.463189915,54.20023764,,
-2.463233065,54.20026568,,
-2.46327348,54.20024153,,
-2.46332897,54.200238145,,
-2.463942035,54.199374545,,
-2.463953945,54.199370455,,
-2.46391116,54.1993563,,
-2.46339662,54.200182085,,
-2.46342625,54.20015667,,
-2.46341786,54.200079805,,
-2.46350231,54.200053765,,
-2.46356614500001,54.200033625,,
-2.46361451,54.199935575,,
-2.46365756,54.19988063,,
-2.463701075,54.199806465,,
-2.463723885,54.19976696,,
-2.46376827,54.19967423,,
-2.4637986,54.19965414,,
-2.463820635,54.19959652,,
-2.46389792499998,54.199466405,,
-2.46395141,54.19937652,,
-2.463985645,54.19932138,,
-2.46400628,54.199291425,,
-2.46400782,54.199270675,,
-2.464039105,54.199240625,,
-2.46405678,54.19923373,,
-2.464093815,54.19916851,,
-2.46409751,54.199173255,,
-2.464385085,54.19809809,,
-2.464372855,54.198145745,,
-2.464364045,54.198238115,,
-2.464393055,54.198237325,,
